"cruise","transect","replicate","station","mocness_side","net","start_time_utc","start_time_pt","end_time_utc","end_time_pt","start_longitude_dd","start_latitude_dd","end_longitude_dd","end_latitude_dd","minimum_depth_m","maximum_depth_m","volume_from_flow_meter_m3","volume_from_ships_stw_m3","volume_m3_best","mean_temperature_c","mean_salinity_psu","mean_density_kgm3","incomplete_record_in_software_outputs","flow_meter_known_to_be_malfunctioning","potentially_inaccurate_depth_values","unsure_if_net_was_open_for_entire_time_specified","temperature_and_salinity_sensors_malfunctioning","notes"
"S23","GH",NA,1,4,"0",2023-08-11 21:43:15,2023-08-11 14:43:15,2023-08-11 21:48:33,2023-08-11 14:48:33,-124.34151,47.10395,-124.34329,47.10523,2.2,46.7,820.071510140618,725.279217234369,820.071510140618,10.5413018867925,33.2780094339623,1025.58296078023,"","","Yes","","","Closing depth from transducer was 33.5 m; can be used to estimate closing depths for GH 4-6"
"S23","GH",NA,1,1,"3",2023-08-11 21:48:33,2023-08-11 14:48:33,2023-08-11 21:50:14,2023-08-11 14:50:14,-124.34329,47.10523,-124.34385,47.10562,31.8,43.4,83.573357283314,22.5699815308306,83.573357283314,8.15066336633663,33.5564554455446,1026.290585281,"","","Yes","","","Closing depth from transducer was 23.7 m; can be used to estimate closing depths for GH 4-6"
"S23","GH",NA,1,4,"3",2023-08-11 21:48:33,2023-08-11 14:48:33,2023-08-11 21:50:14,2023-08-11 14:50:14,-124.34329,47.10523,-124.34385,47.10562,31.8,43.4,334.293429133256,115.653933010635,334.293429133256,8.15066336633663,33.5564554455446,1026.290585281,"","","Yes","","","Closing depth from transducer was 23.7 m; can be used to estimate closing depths for GH 4-6"
"S23","GH",NA,1,1,"4",2023-08-11 21:50:14,2023-08-11 14:50:14,2023-08-11 21:54:58,2023-08-11 14:54:58,-124.34385,47.10563,-124.34545,47.1067,3.269,31.2,284.71761168279,187.003640423619,284.71761168279,10.4850561403509,33.1033263157895,1025.43558709498,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","GH",NA,1,4,"4",2023-08-11 21:50:14,2023-08-11 14:50:14,2023-08-11 21:54:58,2023-08-11 14:54:58,-124.34385,47.10563,-124.34545,47.1067,3.269,31.2,1138.87044673116,740.786588038505,1138.87044673116,10.4850561403509,33.1033263157895,1025.43558709498,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,4,1,"0",2023-08-12 14:41:22,2023-08-12 07:41:22,2023-08-12 14:49:59,2023-08-12 07:49:59,-125.15474,46.17574,-125.15657,46.18015,0.5,120.5,289.117341220709,328.818503321494,289.117341220709,11.4490134874759,32.6793776493256,1025.10902566571,"","","Yes","","","Closing depth from transducer was 99.04 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,4,4,"0",2023-08-12 14:41:22,2023-08-12 07:41:22,2023-08-12 14:49:59,2023-08-12 07:49:59,-125.15474,46.17574,-125.16045,46.1907,0.5,120.5,1254.73188066471,1962.17505425318,1254.73188066471,11.5141261363636,32.5668454545455,1024.99672048041,"","","Yes","","","Closing depth from transducer was 99.04 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,4,1,"1",2023-08-12 14:49:59,2023-08-12 07:49:59,2023-08-12 14:55:16,2023-08-12 07:55:16,-125.15657,46.18015,-125.15749,46.18283,91.916,119.784,290.103493917383,151.915472868519,290.103493917383,8.56724764890282,33.3000564263323,1026.33821351412,"","","Yes","","","Closing depth from transducer was 75.13 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,4,1,"2",2023-08-12 14:55:16,2023-08-12 07:55:16,2023-08-12 14:59:40,2023-08-12 07:59:40,-125.15749,46.18284,-125.1583,46.18506,60.526,91.737,249.219664774154,122.910391738304,249.219664774154,8.92892424242424,32.7801704545455,1025.75459262284,"","","Yes","","","Closing depth from transducer was 48.40 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,4,1,"3",2023-08-12 14:59:40,2023-08-12 07:59:40,2023-08-12 15:05:41,2023-08-12 08:05:41,-125.15831,46.18507,-125.15941,46.18801,30.46,59.3,334.237245557794,185.577700982535,334.237245557794,10.7436592797784,32.3222132963989,1024.93622446457,"","","Yes","","","Closing depth from transducer was 24.45 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,4,1,"4",2023-08-12 15:05:41,2023-08-12 08:05:41,2023-08-12 15:10:35,2023-08-12 08:10:35,-125.15941,46.18802,-125.16045,46.1907,0.5,29.124,270.898724084163,167.795298805017,270.898724084163,18.0275252525253,31.6904006734007,1022.75947518475,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,1,"0",2023-08-12 18:25:45,2023-08-12 11:25:45,2023-08-12 18:36:43,2023-08-12 11:36:43,-124.69279,46.17225,-124.68815,46.17733,1.8,123.7,476.200083740783,451.978387761862,476.200083740783,10.0485420560748,32.9853130841121,1025.62916827519,"","","Yes","","","Closing depth from transducer was 100.59 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,4,"0",2023-08-12 18:25:45,2023-08-12 11:25:45,2023-08-12 18:36:43,2023-08-12 11:36:43,-124.69279,46.17225,-124.68815,46.17733,1.8,123.7,1904.80033496313,1772.05208989249,1904.80033496313,10.0485420560748,32.9853130841121,1025.62916827519,"","","Yes","","","Closing depth from transducer was 100.59 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,1,"1",2023-08-12 18:36:43,2023-08-12 11:36:43,2023-08-12 18:43:28,2023-08-12 11:43:28,-124.68814,46.17734,-124.68534,46.1803,89.7,124.4,378.528231882461,366.437364239796,378.528231882461,8.00820740740741,33.7629925925926,1026.80872837976,"","","Yes","","","Closing depth from transducer was 72.41 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,4,"1",2023-08-12 18:36:43,2023-08-12 11:36:43,2023-08-12 18:43:28,2023-08-12 11:43:28,-124.68814,46.17734,-124.68534,46.1803,89.7,124.4,1514.11292752984,1453.87986773569,1514.11292752984,8.00820740740741,33.7629925925926,1026.80872837976,"","","Yes","","","Closing depth from transducer was 72.41 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,1,"2",2023-08-12 18:43:28,2023-08-12 11:43:28,2023-08-12 18:47:56,2023-08-12 11:47:56,-124.68534,46.18031,-124.68349,46.18233,61.435,88.6,252.453250897561,236.011890509495,252.453250897561,8.51109328358209,33.3420895522388,1026.23766536467,"","","Yes","","","Closing depth from transducer was 48.37 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,4,"2",2023-08-12 18:43:28,2023-08-12 11:43:28,2023-08-12 18:47:56,2023-08-12 11:47:56,-124.68534,46.18031,-124.68349,46.18233,61.435,88.6,1009.81300359024,934.136573784613,1009.81300359024,8.51109328358209,33.3420895522388,1026.23766536467,"","","Yes","","","Closing depth from transducer was 48.37 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,1,"3",2023-08-12 18:47:56,2023-08-12 11:47:56,2023-08-12 18:52:52,2023-08-12 11:52:52,-124.68349,46.18234,-124.68159,46.18437,32.482,60.609,283.806976250072,258.87143711839,283.806976250072,8.76693243243243,32.6071621621622,1025.49347087112,"","","Yes","","","Closing depth from transducer was 24.82 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,4,"3",2023-08-12 18:47:56,2023-08-12 11:47:56,2023-08-12 18:52:52,2023-08-12 11:52:52,-124.68349,46.18234,-124.68159,46.18437,32.482,60.609,1135.22790500029,1027.2226420974,1135.22790500029,8.76693243243243,32.6071621621622,1025.49347087112,"","","Yes","","","Closing depth from transducer was 24.82 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,1,"4",2023-08-12 18:52:52,2023-08-12 11:52:52,2023-08-12 18:58:36,2023-08-12 11:58:36,-124.68159,46.18438,-124.67943,46.18661,1.5,32.1,292.418860659744,243.011641336339,292.418860659744,15.0054434782609,32.0381275362319,1023.70477032343,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,3,4,"4",2023-08-12 18:52:52,2023-08-12 11:52:52,2023-08-12 18:58:36,2023-08-12 11:58:36,-124.68159,46.18438,-124.67943,46.18661,1.5,32.1,1169.67544263898,961.528282394569,1169.67544263898,15.0054434782609,32.0381275362319,1023.70477032343,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,1,"0",2023-08-12 21:46:35,2023-08-12 14:46:35,2023-08-12 21:53:41,2023-08-12 14:53:41,-124.30445,46.17046,-124.30033,46.17087,1.7,120.2,195.978240194357,302.173584548292,195.978240194357,9.06315962441315,33.0688568075117,1025.85440565792,"","","Yes","","","Closing depth from transducer was 100 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,4,"0",2023-08-12 21:46:35,2023-08-12 14:46:35,2023-08-12 21:53:41,2023-08-12 14:53:41,-124.30445,46.17046,-124.30033,46.17087,1.7,120.2,783.912960777427,1195.05830238612,783.912960777427,9.06315962441315,33.0688568075117,1025.85440565792,"","","Yes","","","Closing depth from transducer was 100 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,1,"1",2023-08-12 21:53:41,2023-08-12 14:53:41,2023-08-12 21:57:21,2023-08-12 14:57:21,-124.30033,46.17087,-124.29808,46.17101,90.3,119.5,183.111592796214,144.962164485257,183.111592796214,7.55383636363636,33.8909545454545,1026.94465616543,"","","Yes","","","Closing depth from transducer was 74.75 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,4,"1",2023-08-12 21:53:41,2023-08-12 14:53:41,2023-08-12 21:57:21,2023-08-12 14:57:21,-124.30033,46.17087,-124.29808,46.17101,90.3,119.5,732.446371184858,580.684745469355,732.446371184858,7.55383636363636,33.8909545454545,1026.94465616543,"","","Yes","","","Closing depth from transducer was 74.75 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,1,"2",2023-08-12 21:57:21,2023-08-12 14:57:21,2023-08-12 22:02:51,2023-08-12 15:02:51,-124.29807,46.171,-124.29524,46.17122,57.3,89.9,290.139394302927,253.898717660449,290.139394302927,7.83241212121212,33.8347,1026.73138198258,"","","Yes","","","Closing depth from transducer was 45.91 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,4,"2",2023-08-12 21:57:21,2023-08-12 14:57:21,2023-08-12 22:02:51,2023-08-12 15:02:51,-124.29807,46.171,-124.29524,46.17122,57.3,89.9,1160.55757721171,1008.41110503789,1160.55757721171,7.83241212121212,33.8347,1026.73138198258,"","","Yes","","","Closing depth from transducer was 45.91 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,1,"3",2023-08-12 22:02:51,2023-08-12 15:02:51,2023-08-12 22:05:45,2023-08-12 15:05:45,-124.29522,46.17123,-124.29349,46.17136,31.029,56.1,162.799804911376,96.6477842933348,162.799804911376,8.21985632183908,33.5953965517241,1026.33865799634,"","","Yes","","","Closing depth from transducer was 24.77 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,4,"3",2023-08-12 22:02:51,2023-08-12 15:02:51,2023-08-12 22:05:45,2023-08-12 15:05:45,-124.29522,46.17123,-124.29349,46.17136,31.029,56.1,651.199219645505,387.242261572479,651.199219645505,8.21985632183908,33.5953965517241,1026.33865799634,"","","Yes","","","Closing depth from transducer was 24.77 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,1,"4",2023-08-12 22:05:45,2023-08-12 15:05:45,2023-08-12 22:10:12,2023-08-12 15:10:12,-124.29348,46.17136,-124.29086,46.17163,1.9,30.8,263.750904580526,150.174765125025,263.750904580526,10.208593220339,32.3550508474576,1024.90850294036,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,2,4,"4",2023-08-12 22:05:45,2023-08-12 15:05:45,2023-08-12 22:10:12,2023-08-12 15:10:12,-124.29348,46.17136,-124.29086,46.17163,1.9,30.8,1055.0036183221,600.054803511578,1055.0036183221,10.208593220339,32.3550508474576,1024.90850294036,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,1,1,"0",2023-08-13 00:12:56,2023-08-12 17:12:56,2023-08-13 00:18:33,2023-08-12 17:18:33,-124.11057,46.16339,-124.11041,46.16044,2.5,41.6,261.238019734966,258.078136616011,261.238019734966,8.91605341246291,33.3112818991098,1025.90884106118,"","","Yes","","","Closing depth from transducer was 36.6 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,1,4,"0",2023-08-13 00:12:56,2023-08-12 17:12:56,2023-08-13 00:18:33,2023-08-12 17:18:33,-124.11057,46.16339,-124.11041,46.16044,2.5,41.6,1044.95207893986,1020.40999288377,1044.95207893986,8.91605341246291,33.3112818991098,1025.90884106118,"","","Yes","","","Closing depth from transducer was 36.6 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,1,1,"4",2023-08-13 00:18:33,2023-08-12 17:18:33,2023-08-13 00:26:27,2023-08-12 17:26:27,-124.11041,46.16043,-124.11035,46.15612,3.4,38.05,490.997246045675,370.418954725196,490.997246045675,9.3995852631579,33.0809578947368,1025.62181595881,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CR",NA,1,4,"4",2023-08-13 00:18:33,2023-08-12 17:18:33,2023-08-13 00:26:27,2023-08-12 17:26:27,-124.11041,46.16043,-124.11035,46.15579,3.4,38.05,1972.20761758623,1516.63888585377,1972.20761758623,9.52202195608782,33.0306107784431,1025.55890049523,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-6"
"S23","CM",NA,4,1,"0",2023-08-13 17:24:41,2023-08-13 10:24:41,2023-08-13 17:33:09,2023-08-13 10:33:09,-125.04746,45.48272,-125.04744,45.48706,2,123.707,263.396661584141,259.524201981105,263.396661584141,12.9362324649299,32.4509879759519,1024.63881026102,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,4,"0",2023-08-13 17:24:41,2023-08-13 10:24:41,2023-08-13 17:33:09,2023-08-13 10:33:09,-125.04746,45.48272,-125.04744,45.48706,2,123.707,1061.16964913028,1031.47301663662,1061.16964913028,12.9362324649299,32.4509879759519,1024.63881026102,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,1,"1",2023-08-13 17:33:09,2023-08-13 10:33:09,2023-08-13 17:36:36,2023-08-13 10:36:36,-125.04744,45.48707,-125.04751,45.48896,91.4,117,147.982981475557,57.6977529527897,147.982981475557,8.94326570048309,32.7661449275362,1025.84866360804,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,4,"1",2023-08-13 17:33:09,2023-08-13 10:33:09,2023-08-13 17:36:36,2023-08-13 10:36:36,-125.04744,45.48707,-125.04751,45.48896,91.4,117,591.931925902226,231.177856066047,591.931925902226,8.94326570048309,32.7661449275362,1025.84866360804,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,1,"2",2023-08-13 17:36:36,2023-08-13 10:36:36,2023-08-13 17:41:11,2023-08-13 10:41:11,-125.04751,45.48897,-125.04763,45.49139,60.249,90.951,235.502553247815,90.936760716159,235.502553247815,9.81678909090909,32.3532763636364,1025.25043703477,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,4,"2",2023-08-13 17:36:36,2023-08-13 10:36:36,2023-08-13 17:41:11,2023-08-13 10:41:11,-125.04751,45.48897,-125.04763,45.49139,60.249,90.951,942.010212991258,364.350197057732,942.010212991258,9.81678909090909,32.3532763636364,1025.25043703477,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,1,"3",2023-08-13 17:41:11,2023-08-13 10:41:11,2023-08-13 17:46:29,2023-08-13 10:46:29,-125.04763,45.49139,-125.04763,45.49407,28.6,59.6,275.510368461629,100.635987288522,275.510368461629,15.5395031446541,32.0856477987421,1023.77144588111,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,4,"3",2023-08-13 17:41:11,2023-08-13 10:41:11,2023-08-13 17:46:29,2023-08-13 10:46:29,-125.04763,45.49139,-125.04763,45.49407,28.6,59.6,1102.04147384652,402.292345507415,1102.04147384652,15.5395031446541,32.0856477987421,1023.77144588111,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,1,"4",2023-08-13 17:46:29,2023-08-13 10:46:29,2023-08-13 17:50:50,2023-08-13 10:50:50,-125.04763,45.49408,-125.0477,45.4965,1.7,27.9,306.789176436959,99.4484114531971,306.789176436959,19.7328318965517,31.4661594827586,1022.18934621333,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,4,4,"4",2023-08-13 17:46:29,2023-08-13 10:46:29,2023-08-13 17:50:50,2023-08-13 10:50:50,-125.04763,45.49408,-125.0477,45.4965,1.7,27.9,1227.15670574784,397.333800688096,1227.15670574784,19.7328318965517,31.4661594827586,1022.18934621333,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,1,"0",2023-08-13 20:52:11,2023-08-13 13:52:11,2023-08-13 20:59:09,2023-08-13 13:59:09,-124.60148,45.48132,-124.60411,45.48291,3.5,123,124.031836230767,266.711676773966,124.031836230767,9.88623923444976,32.9791866028708,1025.68790081559,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,4,"0",2023-08-13 20:52:11,2023-08-13 13:52:11,2023-08-13 20:59:09,2023-08-13 13:59:09,-124.60148,45.48132,-124.60411,45.48291,3.5,123,496.12734492307,1057.54319755236,496.12734492307,9.88623923444976,32.9791866028708,1025.68790081559,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,1,"1",2023-08-13 20:59:09,2023-08-13 13:59:09,2023-08-13 21:03:48,2023-08-13 14:03:48,-124.60411,45.48292,-124.60566,45.48395,90.5,122.643,184.649649490491,146.563064786517,184.649649490491,8.29087900355872,33.5535551601424,1026.59981015216,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,4,"1",2023-08-13 20:59:09,2023-08-13 13:59:09,2023-08-13 21:03:48,2023-08-13 14:03:48,-124.60411,45.48292,-124.60566,45.48395,90.5,122.643,738.601674210488,587.048504555242,738.601674210488,8.29087900355872,33.5535551601424,1026.59981015216,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,1,"2",2023-08-13 21:03:48,2023-08-13 14:03:48,2023-08-13 21:07:48,2023-08-13 14:07:48,-124.60567,45.48395,-124.60693,45.48473,61.8,89,147.323586560748,87.2359083728639,147.323586560748,8.64982916666667,32.9923041666667,1025.95029454949,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,4,"2",2023-08-13 21:03:48,2023-08-13 14:03:48,2023-08-13 21:07:48,2023-08-13 14:07:48,-124.60567,45.48395,-124.60693,45.48473,61.8,89,589.294346242992,349.530757410624,589.294346242992,8.64982916666667,32.9923041666667,1025.95029454949,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,1,"3",2023-08-13 21:07:48,2023-08-13 14:07:48,2023-08-13 21:10:35,2023-08-13 14:10:35,-124.60693,45.48473,-124.60799,45.48534,31.833,61.2,NA,64.0290252708536,64.0290252708536,9.21330538922156,32.5306047904192,1025.3658538954,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,4,"3",2023-08-13 21:07:48,2023-08-13 14:07:48,2023-08-13 21:10:35,2023-08-13 14:10:35,-124.60693,45.48473,-124.60799,45.48534,31.833,61.2,NA,256.546714912305,256.546714912305,9.21330538922156,32.5306047904192,1025.3658538954,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,1,"4",2023-08-13 21:10:35,2023-08-13 14:10:35,2023-08-13 21:14:53,2023-08-13 14:14:53,-124.608,45.48535,-124.60979,45.48648,2.2,31.175,259.361630491241,129.915098607827,259.361630491241,14.7705931558935,31.1868935361217,1023.11239734267,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,3,4,"4",2023-08-13 21:10:35,2023-08-13 14:10:35,2023-08-13 21:14:53,2023-08-13 14:14:53,-124.608,45.48535,-124.60979,45.48648,2.2,31.175,1037.44652196497,518.424018707265,1037.44652196497,14.7705931558935,31.1868935361217,1023.11239734267,"","","Yes","","","Depth is probably about 50 m greater than values in depth_m column, but may be completely inaccurate"
"S23","CM",NA,2,1,"0",2023-08-14 00:23:43,2023-08-13 17:23:43,2023-08-14 00:29:11,2023-08-13 17:29:11,-124.21355,45.48028,-124.21329,45.48101,2.7,124,133.351914837093,133.918765504994,133.351914837093,8.99446646341463,33.2920182926829,1026.05962687948,"","","Yes","","","Closing depth from transducer was 98.92 m; can be used to estimate closing depths for GH 4-6"
"S23","CM",NA,2,4,"0",2023-08-14 00:23:43,2023-08-13 17:23:43,2023-08-14 00:29:11,2023-08-13 17:29:11,-124.21355,45.48028,-124.21329,45.48101,2.7,124,533.407659348374,533.733839383508,533.407659348374,8.99446646341463,33.2920182926829,1026.05962687948,"","","Yes","","","Closing depth from transducer was 98.92 m; can be used to estimate closing depths for GH 4-6"
"S23","CM",NA,2,1,"1",2023-08-14 00:29:11,2023-08-13 17:29:11,2023-08-14 00:33:18,2023-08-13 17:33:18,-124.21329,45.48101,-124.21347,45.48228,88.3,120.4,135.53210763561,211.911810319948,135.53210763561,7.75870850202429,33.8586963562753,1026.87862918263,"","","Yes","","","Closing depth from transducer was 72 m; can be used to estimate closing depths for GH 4-7"
"S23","CM",NA,2,4,"1",2023-08-14 00:29:11,2023-08-13 17:29:11,2023-08-14 00:33:18,2023-08-13 17:33:18,-124.21329,45.48101,-124.21347,45.48228,88.3,120.4,542.128430542441,846.637742403062,542.128430542441,7.75870850202429,33.8586963562753,1026.87862918263,"","","Yes","","","Closing depth from transducer was 72 m; can be used to estimate closing depths for GH 4-7"
"S23","CM",NA,2,1,"2",2023-08-14 00:33:18,2023-08-13 17:33:18,2023-08-14 00:38:14,2023-08-13 17:38:14,-124.21347,45.48229,-124.21382,45.48431,60.491,88.036,236.770831825328,357.895211958522,236.770831825328,8.01319932432432,33.7687466216216,1026.65614017038,"","","Yes","","","Closing depth from transducer was 51.31 m; can be used to estimate closing depths for GH 4-8"
"S23","CM",NA,2,4,"2",2023-08-14 00:33:18,2023-08-13 17:33:18,2023-08-14 00:38:14,2023-08-13 17:38:14,-124.21347,45.48229,-124.21382,45.48431,60.491,88.036,947.083327301312,1407.80306355041,947.083327301312,8.01319932432432,33.7687466216216,1026.65614017038,"","","Yes","","","Closing depth from transducer was 51.31 m; can be used to estimate closing depths for GH 4-8"
"S23","CM",NA,2,1,"3",2023-08-14 00:38:14,2023-08-13 17:38:14,2023-08-14 00:41:03,2023-08-13 17:41:03,-124.21382,45.48431,-124.21404,45.48551,32.374,59.363,165.311785361895,119.324198063647,165.311785361895,8.45147337278106,33.3018106508876,1026.084309453,"","","Yes","","","Closing depth from transducer was 26.44 m; can be used to estimate closing depths for GH 4-9"
"S23","CM",NA,2,4,"3",2023-08-14 00:38:14,2023-08-13 17:38:14,2023-08-14 00:41:03,2023-08-13 17:41:03,-124.21382,45.48431,-124.21404,45.48551,32.374,59.363,661.247141447578,474.087167126915,661.247141447578,8.45147337278106,33.3018106508876,1026.084309453,"","","Yes","","","Closing depth from transducer was 26.44 m; can be used to estimate closing depths for GH 4-9"
"S23","CM",NA,2,1,"4",2023-08-14 00:41:03,2023-08-13 17:41:03,2023-08-14 00:45:52,2023-08-13 17:45:52,-124.21404,45.48551,-124.21441,45.48742,2.2,31.685,296.661234329693,194.721871482176,296.661234329693,10.622625,31.8868125,1024.47257913529,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-10"
"S23","CM",NA,2,4,"4",2023-08-14 00:41:03,2023-08-13 17:41:03,2023-08-14 00:45:52,2023-08-13 17:45:52,-124.21404,45.48551,-124.21441,45.48742,2.2,31.685,1186.64493731877,774.539219353968,1186.64493731877,10.622625,31.8868125,1024.47257913529,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-10"
"S23","CM",NA,1,1,"0",2023-08-14 02:06:19,2023-08-13 19:06:19,2023-08-14 02:09:33,2023-08-13 19:09:33,-124.02277,45.48499,-124.023,45.48627,2.009,42.526,121.764834765188,55.3118226589929,121.764834765188,9.027,33.5207113402062,1026.05931143769,"","","Yes","","","Closing depth from transducer was 34 m; can be used to estimate closing depths for GH 4-11"
"S23","CM",NA,1,4,"0",2023-08-14 02:06:19,2023-08-13 19:06:19,2023-08-14 02:09:33,2023-08-13 19:09:33,-124.02277,45.48499,-124.023,45.48627,2.009,42.526,487.05933906075,221.618015555664,487.05933906075,9.027,33.5207113402062,1026.05931143769,"","","Yes","","","Closing depth from transducer was 34 m; can be used to estimate closing depths for GH 4-11"
"S23","CM",NA,1,1,"4",2023-08-14 02:09:33,2023-08-13 19:09:33,2023-08-14 02:16:14,2023-08-13 19:16:14,-124.023,45.48628,-124.02339,45.4893,0.899999999999999,40.595,542.239357266817,271.358415367161,542.239357266817,9.25690084985836,33.3170311614731,1025.84630912395,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-12"
"S23","CM",NA,1,4,"4",2023-08-14 02:09:33,2023-08-13 19:09:33,2023-08-14 02:16:14,2023-08-13 19:16:14,-124.023,45.48628,-124.02339,45.4893,0.899999999999999,40.595,2168.95742906727,1071.03258044603,2168.95742906727,9.25690084985836,33.3170311614731,1025.84630912395,"","","Yes","","","Closing depth from transducer was ~0 m; can be used to estimate closing depths for GH 4-12"
"S23","NH",NA,4,1,"0",2023-08-14 18:05:21,2023-08-14 11:05:21,2023-08-14 18:14:47,2023-08-14 11:14:47,-124.95576,44.65365,-124.95787,44.65866,0.0109999999999999,100.189,356.383174641925,310.073940066013,356.383174641925,11.8710629496403,32.5812212230216,1024.90195192222,"","","","","",""
"S23","NH",NA,4,4,"0",2023-08-14 18:05:21,2023-08-14 11:05:21,2023-08-14 18:14:47,2023-08-14 11:14:47,-124.95576,44.65365,-124.95787,44.65866,0.0109999999999999,100.189,1425.5326985677,1228.88193279554,1425.5326985677,11.8710629496403,32.5812212230216,1024.90195192222,"","","","","",""
"S23","NH",NA,4,1,"1",2023-08-14 18:14:47,2023-08-14 11:14:47,2023-08-14 18:20:27,2023-08-14 11:20:27,-124.95787,44.65867,-124.95927,44.66143,73.6,95.4,271.068030736438,167.028730553971,271.068030736438,8.61420175438596,33.2917485380117,1026.23371443251,"","","","","",""
"S23","NH",NA,4,4,"1",2023-08-14 18:14:47,2023-08-14 11:14:47,2023-08-14 18:20:27,2023-08-14 11:20:27,-124.95787,44.65867,-124.95927,44.66143,73.6,95.4,1084.27212294575,667.354489225641,1084.27212294575,8.61420175438596,33.2917485380117,1026.23371443251,"","","","","",""
